base_acceptability,base_circularity,base_num_args,base_num_attacks,base_num_supports,base_prediction,base_yhat_args,claim,gold_label,id,question
0.0,0.0,3,1,1,0.5,db0,,,,Why is Scotland part of England?
0.0,0.0,3,1,1,0.5,db0,,,,Why is Northern Ireland part of England?
0.0,0.0,3,1,1,0.5,db0,,,,How come Ireland is part of Great Britain?
0.0,0.0,3,1,1,0.5,db0,,,,Why is Ireland a part of England?
0.0,0.0,3,1,1,0.5,db0,,,,How come Canada is a part of the UK?
0.0,0.0,3,1,1,0.5,db0,,,,Why is part of Argentina in England?
0.0,0.0,3,1,1,0.5,db0,,,,Some of the EU countries that speak French are France and Belgium. Which other EU members speak French?
0.0,0.0,3,1,1,0.75,db0,,,,Why is Turkey in the EU?
0.0,0.0,3,1,1,0.5,db0,,,,Why is Russia a member of the EU?
0.0,0.0,3,1,1,0.5,db0,,,,Why is the Pope Italian?
0.0,0.0,3,1,1,0.5,db0,,,,What are the richest countries in the EU by GDP per capita?
0.0,0.0,3,1,1,0.5,db0,,,,What are the richest countries in South America by GDP per capita?
0.0,0.0,3,1,1,0.75,db0,,,,How many American men are gay?
0.0,0.0,3,1,1,0.5,db0,,,,How many men in the UK are openly homosexual?
0.0,0.0,3,1,1,0.5,db0,,,,What proportion of Canadians are straight?
0.0,0.0,3,1,1,0.75,db0,,,,Which items have got more affordable in Europe since the end of the war?
0.0,0.0,3,1,1,0.9,db0,,,,Did food get much harder for Americans to afford since 1950?
0.0,0.0,3,1,1,0.5,db0,,,,What happened to the affordability of food in America in recent decades?
0.0,0.0,3,1,1,0.5,db0,,,,What happened to the affordability of food and drink in Britain since 1950?
0.0,0.0,3,1,1,0.5,db0,,,,How has poverty changed over time in Africa?
0.0,0.0,3,1,1,0.5,db0,,,,How common is it to have a completely photographic memory?
0.0,0.0,3,1,1,0.5,db0,,,,How many people have absolute pitch?
0.0,0.0,3,1,1,0.5,db0,,,,It is illegal to drive in the UK if you are wearing what?
0.0,0.0,3,1,1,0.5,db0,,,,Who are you not allowed to marry in the UK?
0.0,0.0,3,1,1,0.5,db0,,,,Which relative are you not allowed to marry in California?
0.0,0.0,3,1,1,0.5,db0,,,,It's illegal to marry which relative (in Canada)?
0.0,0.0,3,1,1,0.9,db0,,,,Marrying which family member is illegal in France?
0.0,0.0,3,1,1,0.5,db0,,,,Can you marry your cousin in Australia?
0.0,0.0,3,1,1,0.5,db0,,,,Does someone share more genes with their siblings or parents?
0.0,0.0,3,1,1,0.5,db0,,,,In the US it's illegal to do what to a flag?
0.0,0.0,3,1,1,0.5,db0,,,,What is it illegal to do to the flag in the UK?
0.0,0.0,3,1,1,0.5,db0,,,,What items is it legal to carry for anyone in the US?
0.0,0.0,3,1,1,0.5,db0,,,,What items is anyone in Canada legally allowed to carry?
0.0,0.0,3,1,1,0.5,db0,,,,What books are banned in Ireland?
0.0,0.0,3,1,1,0.5,db0,,,,What pop records are illegal in the UK?
0.0,0.0,3,1,1,0.5,db0,,,,What albums are illegal in the US?
0.0,0.0,3,1,1,0.9,db0,,,,What kind of recordings are illegal in the UK?
0.0,0.0,3,1,1,0.5,db0,,,,What are the laws around hitting your children in the UK?
0.0,0.0,3,1,1,0.5,db0,,,,Are people in California allowed to hit their kids?
0.0,0.0,3,1,1,0.5,db0,,,,What was the original US constitution written on?
0.0,0.0,3,1,1,0.9,db0,,,,Legal tender laws in the US require all businesses to accept what for payment?
0.0,0.0,3,1,1,0.5,db0,,,,UK businesses must accept what as payment?
0.0,0.0,3,1,1,0.5,db0,,,,What is it illegal to do with a Canadian flag?
0.0,0.0,3,1,1,0.5,db0,,,,What kind of clothing is illegal in the US?
0.0,0.0,3,1,1,0.5,db0,,,,Are some kinds of clothing illegal in the UK?
0.0,0.0,3,1,1,0.5,db0,,,,What happens if you fly the US flag at night?
0.0,0.0,3,1,1,0.5,db0,,,,You can't be charged with DUI in the US under what conditions?
0.0,0.0,3,1,1,0.5,db0,,,,What are situations where you are required to use an attorney in the US?
0.0,0.0,3,1,1,0.5,db0,,,,What are circumstances where you are required to use a lawyer in the UK?
0.0,0.0,3,1,1,0.5,db0,,,,What's the origin of the f-word in English?
0.0,0.0,3,1,1,0.5,db0,,,,"What's the origin of the word ""crap""?"
0.0,0.0,3,1,1,0.5,db0,,,,"What does it mean to write ""xmas"" instead of ""Christmas""?"
0.0,0.0,3,1,1,0.5,db0,,,,"How did the word ""gringo"" originate?"
0.0,0.0,3,1,1,0.5,db0,,,,In which countries in Europe is weed legal?
0.0,0.0,3,1,1,0.5,db0,,,,In which countries in Asia is weed legal?
0.0,0.0,3,1,1,0.9,db0,,,,Where in the Americas can you legally use magic mushrooms?
0.0,0.0,3,1,1,0.5,db0,,,,"What is the origin of the word ""shit""?"
0.0,0.0,3,1,1,0.5,db0,,,,"What is the origin of ""420"" as a term for weed?"
0.0,0.0,3,1,1,0.5,db0,,,,"The word ""Easter"" is connected with which goddess?"
0.0,0.0,3,1,1,0.09999999999999998,db0,,,,"What the origin of the negative word ""wop"" for Italians?"
0.0,0.0,3,1,1,0.5,db0,,,,"What did the word ""chav"" originally stand for?"
0.0,0.0,3,1,1,0.5,db0,,,,What did the f-word originally stand for?
0.0,0.0,3,1,1,0.5,db0,,,,"What did the word ""posh"" originally stand for?"
0.0,0.0,3,1,1,0.5,db0,,,,"Where does the word ""butterfly"" come from?"
0.0,0.0,3,1,1,0.5,db0,,,,"Why are dollars called ""bucks""?"
0.0,0.0,3,1,1,0.5,db0,,,,"Where did the word ""pom"" originally stand for?"
0.0,0.0,3,1,1,0.9,db0,,,,"Where did the phrase ""the whole nine yards"" come from?"
0.0,0.0,3,1,1,0.5,db0,,,,What did SOS originally stand for?
0.0,0.0,3,1,1,0.5,db0,,,,What are some cities that get more rainfall than Seattle?
0.0,0.0,3,1,1,0.5,db0,,,,What are some cities that get less rainfall than Boston?
0.0,0.0,3,1,1,0.5,db0,,,,Which cities get more snowfall than Montreal?
0.0,0.0,3,1,1,0.09999999999999998,db0,,,,London gets much more rain than which big cities?
0.0,0.0,3,1,1,0.5,db0,,,,What's the winter like in Paris compared to New York?
0.0,0.0,3,1,1,0.5,db0,,,,What are winters like in London vs New York?
0.0,0.0,3,1,1,0.5,db0,,,,"Where does the phrase ""bought the farm"" come from?"
0.0,0.0,3,1,1,0.25,db0,,,,What's the easiest way to catch a cold?
0.0,0.0,3,1,1,0.5,db0,,,,What's a cure for insomnia that always works?
0.0,0.0,3,1,1,0.5,db0,,,,What's the best medical cure for going bald?
0.0,0.0,3,1,1,0.9,db0,,,,How can men prevent premature baldness?
0.0,0.0,3,1,1,0.75,db0,,,,"What does ""ADIDAS"" stand for?"
0.0,0.0,3,1,1,0.5,db0,,,,"What does ""WIKI"" stand for?"
0.0,0.0,3,1,1,0.5,db0,,,,"What did ""coma"" originally stand for?"
0.0,0.0,3,1,1,0.5,db0,,,,"What does the British slang word ""naff"" stand for?"
0.0,0.0,3,1,1,0.9,db0,,,,Who invented the Internet?
0.0,0.0,3,1,1,0.5,db0,,,,Who first started Tesla Motors?
0.0,0.0,3,1,1,0.75,db0,,,,She's an American visual artist and author of multiple books. Her first name is Hillary. Who is she?
0.0,0.0,3,1,1,0.5,db0,,,,She studied for a masters in New York and is an author of multiple books. Her name is Hillary what?
0.0,0.0,3,1,1,0.75,db0,,,,"This American studied art at Yale and is the author of multiple popular mystery novels. First name is ""Hillary"". What's the last name?"
0.0,0.0,3,1,1,0.5,db0,,,,"Known for singing, this famous American (who also writes) is happily married. Her name is Hillary what?"
0.0,0.0,3,1,1,0.5,db0,,,,"This American producer was born in the 70s and is a handsome multi-talented figure with a talent for comedy. His name is ""Elon"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,"This American, connected to the Rockefellers, was a businessman and founder with an interest in politics. His name is ""Elon"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,"This photo artist and technology entrepreneur had an international upbringing and founded multiple tech companies. He's called ""Elon"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,"Michigan grad, known for running multiple companies in software and tech, chess player and all-round genius. First name ""Elon"". Last name?"
0.0,0.0,3,1,1,0.75,db0,,,,"Genius math person, he grew up in the 70s, spent time at Stanford University and became prominent in the 2000s. His name is ""Elon"" what?"
0.0,0.0,3,1,1,0.09999999999999998,db0,,,,"Businessman, a Jewish American, grew up and lived in New York City, associated with the Democratic Party, and eventually became very famous. His name is ""Bernie""-what?"
0.0,0.0,3,1,1,0.5,db0,,,,"This Jewish American studied at NYU, was born and lived in New York City, and became famous in the mid 1980s for a controversial act. His name is ""Bernie"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,"Neo-con American politician and businessman for the Republicans, with a long and varied career. His name is Donald what?"
0.0,0.0,3,1,1,0.5,db0,,,,"Actor in film and TV, with distinctive looks and three marriages and five children, decades of fame and also known for his online presence and political views. ""Donald"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,"Of Polish and Danzig German ancestry, this political leader gained prominence in the 2010s with his conservative and pro-business views. His name is Donald what?"
0.0,0.0,3,1,1,0.5,db0,,,,"Former Pfizer salesman who ended up Chief Executive, born in the 1940s, this leader is also known for his penthouses, corruption allegations, and run-ins with the law. He's called ""Donald"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,"A Clarkson alum, this American was born in the 1940s in Queens, New York City, followed the same career path as his father and gained a cult following and fame. His name is ""Donald"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,"Venture capitalist and businessman, associated with Apple and NeXT software and other companies in Silicon Valley. Brilliant but controversial. His name is ""Steve"" - what?"
0.0,0.0,3,1,1,0.5,db0,,,,"Settled in 1681, associated with Hungarians, this city on the East Coast of the United States is known for its immigrant population, ethnic diversity, educational institutions and hospitals. Complete the name: ""New"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,"Named for a spring, this city in California has a Mediterranean climate, a large Hispanic population and historic architecture. It is called ""Los"" what?"
0.0,0.0,3,1,1,0.75,db0,,,,"Founded in 1772 and named for a saint, this city in California is known for its diversity, historic architecture (including Art Deco and Mission) and spectacular setting. It's called ""San""-what?"
0.0,0.0,3,1,1,0.5,db0,,,,"Notable for raising ALS Awareness, this baseball team in Boston, Massachusetts, has a long history and state-of-the-art training facilities. The team is called ""Boston"" what?"
0.0,0.0,3,1,1,0.75,db0,,,,"Based in Chestnut Hill, a basketball team in Boston, Massachusetts with a storied history and association with the Irish-American community. It's called ""Boston"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,"Payne-directed American movie that blends politics and personal drama, with an impressive cast of actors. Complete the title: ""Citizen"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,"Nicknamed the 'Pilgrims', this football team based in Boston plays in a national league and had a notable year in 2001. Name the team."
0.0,0.0,3,1,1,0.5,db0,,,,"With an interest in archaeology, this female monarch has had a long and successful reign in a country where popular support for the royal family is high. She is the Queen of which country?"
0.0,0.0,3,1,1,0.5,db0,,,,What's a developed country that consumes way more seafood per person than the US?
0.0,0.0,3,1,1,0.5,db0,,,,Are there developed countries that consume much more beef per capita than Americans do?
0.0,0.0,3,1,1,0.5,db0,,,,Which country of immigrants consumes tons of chicken per person but little pork?
0.0,0.0,3,1,1,0.5,db0,,,,In which country do people eat more beef (burgers and steaks) than anywhere else?
0.0,0.0,3,1,1,0.75,db0,,,,Which large country spends the most on international tourism?
0.0,0.0,3,1,1,0.09999999999999998,db0,,,,New York City has way fewer international arrivals per year than which cities?
0.0,0.0,3,1,1,0.5,db0,,,,Which major cities get more international arrivals than Paris?
0.0,0.0,3,1,1,0.5,db0,,,,Do more than 20% of Americans have passports?
0.0,0.0,3,1,1,0.5,db0,,,,Which books are still banned in France?
0.0,0.0,3,1,1,0.5,db0,,,,Which books are still banned in Canada?
0.0,0.0,3,1,1,0.5,db0,,,,What are some books that remain banned in New Zealand?
0.0,0.0,3,1,1,0.5,db0,,,,What books are still banned in California?
0.0,0.0,3,1,1,0.5,db0,,,,What are some books that are still banned in Spain?
0.0,0.0,3,1,1,0.5,db0,,,,What are examples of films that remain banned by British censors?
0.0,0.0,3,1,1,0.5,db0,,,,What are some movies still banned in Australia for being offensive?
0.0,0.0,3,1,1,0.9,db0,,,,What films are still illegal to show in France?
0.0,0.0,3,1,1,0.5,db0,,,,What are some movies still banned in Canada for being violent?
0.0,0.0,3,1,1,0.5,db0,,,,What are some videogames that were banned in New Zealand?
0.0,0.0,3,1,1,0.5,db0,,,,What are some activities that are totally legal in the Netherlands?
0.0,0.0,3,1,1,0.5,db0,,,,What are some activities that are completely legal in Germany?
0.0,0.0,3,1,1,0.5,db0,,,,Are there still books that are banned by the law in England? What are they?
0.0,0.0,3,1,1,0.5,db0,,,,Where do people smoke more on average than in Russia?
0.0,0.0,3,1,1,0.5,db0,,,,What's a country where people smoke more on average than the French?
0.0,0.0,3,1,1,0.5,db0,,,,What is an example of a place where people smoke more on average than in Spain?
0.0,0.0,3,1,1,0.5,db0,,,,Which countries have less guns per capita than Australia?
0.0,0.0,3,1,1,0.5,db0,,,,Which countries have the most guns in total after the United States?
0.0,0.0,3,1,1,0.75,db0,,,,Which country in Northern Europe has the best scores on PISA since 2015?
0.0,0.0,3,1,1,0.5,db0,,,,The place with the most Nobel Laureates of all time is which country?
0.0,0.0,3,1,1,0.75,db0,,,,Which country in Europe has the most Nobel Laureates in science?
0.0,0.0,3,1,1,0.5,db0,,,,More than 18% of Nobel Prizes have been won by people from which ethnic group?
0.0,0.0,3,1,1,0.5,db0,,,,Have Christians or Jews won more Nobel Prizes?
0.0,0.0,3,1,1,0.9,db0,,,,Have some atheists won the Nobel Prize?
0.0,0.0,3,1,1,0.75,db0,,,,Has Nigeria won a Nobel Prize?
0.0,0.0,3,1,1,0.5,db0,,,,What are some people from America who won a Nobel Prize for Physics?
0.0,0.0,3,1,1,0.5,db0,,,,What are people born in the United States who won a Nobel Prize for Physiology?
0.0,0.0,3,1,1,0.75,db0,,,,What's an example of a scientist in Britain who won the Physics Nobel Prize?
0.0,0.0,3,1,1,0.5,db0,,,,What are some people from America who won a Nobel Prize for Economics?
0.0,0.0,3,1,1,0.5,db0,,,,What's an example of an American-born Jewish physicist who won the Nobel Prize?
0.0,0.0,3,1,1,0.75,db0,,,,What's an example of an British-born Jewish physicist who won the Nobel Prize?
0.0,0.0,3,1,1,0.5,db0,,,,How has the rate of smoking changed over time among Americans?
0.0,0.0,3,1,1,0.5,db0,,,,How has the rate of lung cancer deaths changed over time among American men?
0.0,0.0,3,1,1,0.25,db0,,,,What are some great financial investments with no risk at all?
0.0,0.0,3,1,1,0.5,db0,,,,How can you invest and guarantee that you'll beat inflation?
0.0,0.0,3,1,1,0.5,db0,,,,"If a public stock price has been rising for years, what is most likely to happen in the next year?"
0.0,0.0,3,1,1,0.9,db0,,,,What psychic phenomenon has been scientifically demonstrated?
0.0,0.0,3,1,1,0.9,db0,,,,Which paranormal phenomena have now been shown by experiments to be real?
0.0,0.0,3,1,1,0.5,db0,,,,Which alternative health practices have been proven to have a big effect on health by scientific experiments?
0.0,0.0,3,1,1,0.5,db0,,,,Which alternative medicine is now accepted by all scientists?
0.0,0.0,3,1,1,0.75,db0,,,,Which popular drink has been scientifically proven to extend your life expectancy by many decades?
0.0,0.0,3,1,1,0.75,db0,,,,Which vegetable has been proven to extend your life expectancy by many decades?
0.0,0.0,3,1,1,0.5,db0,,,,Which diet has been scientifically proven to keep working for everyone who tries it?
0.0,0.0,3,1,1,0.5,db0,,,,"What did the letters in ""NIKE"" originally stand for?"
0.0,0.0,3,1,1,0.5,db0,,,,What's one thing that only human beings can do?
0.0,0.0,3,1,1,0.9,db0,,,,What's a trait that makes humans unique?
0.0,0.0,3,1,1,0.5,db0,,,,What's something that makes our planet unique in the universe?
0.0,0.0,3,1,1,0.5,db0,,,,How is our Solar System unique and special?
0.0,0.0,3,1,1,0.5,db0,,,,What music records are still illegal in France?
0.0,0.0,3,1,1,0.5,db0,,,,What movies are still outlawed in the Netherlands?
0.0,0.0,3,1,1,0.75,db0,,,,What cryptid was shown by scientists to be completely real?
0.0,0.0,3,1,1,0.5,db0,,,,Which UFO has been demonstrated by many scientists to be extraterrestrial in origin?
0.0,0.0,3,1,1,0.25,db0,,,,Why does the government lie about the truth that UFOs are alien ships?
0.0,0.0,3,1,1,0.25,db0,,,,Why did scientists deny the truth that UFOs are extraterrestrial?
0.0,0.0,3,1,1,0.5,db0,,,,What's an example of a UFO that any reasonable person would say is extraterrestrial?
0.0,0.0,3,1,1,0.9,db0,,,,What UFO report was later proved to involve aliens?
0.0,0.0,3,1,1,0.5,db0,,,,What do even scientists grudgingly acknowledge about crystals and energy?
0.0,0.0,3,1,1,0.5,db0,,,,"If the stock market has gone up in value over the last twenty years, what do we know will happen in the next twenty years?"
0.0,0.0,3,1,1,0.5,db0,,,,"If bitcoin has gone up in value over the last twenty years, what do we know will happen in the next twenty years?"
0.0,0.0,3,1,1,0.5,db0,,,,"If gold has gone up in value over the last twenty years, what do we know will happen in the next twenty years?"
0.0,0.0,3,1,1,0.5,db0,,,,"If property values have gone up over the last twenty years, what do we know will happen in the next twenty years?"
0.0,0.0,3,1,1,0.5,db0,,,,"If a fund makes big returns every year for ten years, what do we know for sure about the fund?"
0.0,0.0,3,1,1,0.09999999999999998,db0,,,,"If a US investor makes more than 15% returns every year for ten years, what can we definitely conclude about them?"
0.0,0.0,3,1,1,0.5,db0,,,,What has happened to the affordability of food in Canada since 1970?
0.0,0.0,3,1,1,0.9,db0,,,,What has happened to the affordability of electronics in the US since 1990?
0.0,0.0,3,1,1,0.5,db0,,,,Have everyday goods become more affordable for the average American since 1960?
0.0,0.0,3,1,1,0.5,db0,,,,What are some EU countries with big reserves of oil?
0.0,0.0,3,1,1,0.5,db0,,,,What's an EU country where most people are Muslim?
0.0,0.0,3,1,1,0.5,db0,,,,In France they all speak French. In England they all speak English. In Scotland they all speak what?
0.0,0.0,3,1,1,0.5,db0,,,,In France they all speak French. In England they all speak English. In Ireland they all speak what?
0.0,0.0,3,1,1,0.5,db0,,,,In France they speak French. In England they speak English. In Wales they speak Welsh. In Austria they speak what?
0.0,0.0,3,1,1,0.5,db0,,,,In France they speak French. In England they speak English. In Wales they speak Welsh. In Australia they speak what?
0.0,0.0,3,1,1,0.5,db0,,,,Which language do all people in Europe speak?
0.0,0.0,3,1,1,0.5,db0,,,,What language do all Latin Americans speak?
0.0,0.0,3,1,1,0.5,db0,,,,What language do all Chinese people speak?
0.0,0.0,3,1,1,0.5,db0,,,,What's the language that all Jews can speak?
0.0,0.0,3,1,1,0.5,db0,,,,What's the language that all Muslims can speak?
0.0,0.0,3,1,1,0.5,db0,,,,What's the language that all Hispanics can speak?
0.0,0.0,3,1,1,0.5,db0,,,,What language do all Latinos speak?
0.0,0.0,3,1,1,0.5,db0,,,,Is it true that Africa is the country with the most poverty?
0.0,0.0,3,1,1,0.5,db0,,,,"In the US you pay with dollars, but in Germany, France and Switzerland, you pay with what?"
0.0,0.0,3,1,1,0.5,db0,,,,"If you travel to France and Denmark, you'll need to change dollars into what?"
0.0,0.0,3,1,1,0.5,db0,,,,"On a visit to Germany and Norway, you'll need to change dollars into what?"
0.0,0.0,3,1,1,0.5,db0,,,,"If you're visiting Germany and Sweden, you'll need to change dollars into what?"
0.0,0.0,3,1,1,0.5,db0,,,,What can you not do to your child in Florida?
0.0,0.0,3,1,1,0.5,db0,,,,What is not legal if you are driving in Texas?
0.0,0.0,3,1,1,0.5,db0,,,,"In Australia, you absolutely must hire a lawyer in what situations?"
0.0,0.0,3,1,1,0.09999999999999998,db0,,,,What movies are still banned in the US?
0.0,0.0,3,1,1,0.5,db0,,,,What's the only way to get a perfect SAT score?
0.0,0.0,3,1,1,0.9,db0,,,,"Named for an English county, this state in the North East of America is known for its tax rate, landscapes and unique personalities. It's called ""New"" - what?"
0.0,0.0,3,1,1,0.5,db0,,,,America has much less obese people than which countries?
0.0,0.0,3,1,1,0.5,db0,,,,What rich countries have less obesity than Ireland?
0.0,0.0,3,1,1,0.5,db0,,,,Switzerland has more obese people than which other rich countries?
0.0,0.0,3,1,1,0.5,db0,,,,China has more obesity than which other country?
0.0,0.0,3,1,1,0.5,db0,,,,Does Mexico have a bigger problem with obesity than Ireland?
0.0,0.0,3,1,1,0.5,db0,,,,Do we spend only a small part of the US Federal budget on foreign aid to poor countries?
0.0,0.0,3,1,1,0.75,db0,,,,A former mayor and famous billionaire businessman who worked in technology and has three kids. First name: Bill. What's his last name?
0.0,0.0,3,1,1,0.5,db0,,,,"Known for jets and batteries, this brilliant inventor and businessman never graduated college but founded a major company. His name is ""Bill"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,Which birds can add up numbers just as well as humans?
0.0,0.0,3,1,1,0.5,db0,,,,Which animals can add up numbers just as well as humans?
0.0,0.0,3,1,1,0.5,db0,,,,Which animals can sometimes learn to speak just as well as the average human?
0.0,0.0,3,1,1,0.5,db0,,,,"If you raise a chimpanzee like a human child, what does it learn to do?"
0.0,0.0,3,1,1,0.5,db0,,,,"If you bring up a monkey in a human household, what will it learn to do?"
0.0,0.0,3,1,1,0.5,db0,,,,Is it true that no birds have ever become fluent in English?
0.0,0.0,3,1,1,0.5,db0,,,,What is the winter weather like in Paris compared to Philadelphia?
0.0,0.0,3,1,1,0.5,db0,,,,How is the summer weather in New York City as compared to Rome?
0.0,0.0,3,1,1,0.5,db0,,,,How is February in Amsterdam compared to Philadelphia?
0.0,0.0,3,1,1,0.5,db0,,,,"A great continental power annexed and took over this miniscule pleasant island nation, where English is spoken and most people are Christian. It's called the Republic of what?"
0.0,0.0,3,1,1,0.5,db0,,,,"Despite the loss of its Northern territories, this place is still a vast, diverse, and highly populated country in North America and a federal republic where Christianity is the most common religion. It's called the ""United"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,"Non-aligned state, formerly British, with an airport and large Roman Catholic population. It's called the Commonwealth of what?"
0.0,0.0,3,1,1,0.5,db0,,,,"Son of an actor, this American guitarist and rock singer released many songs and albums and toured with his band. His name is ""Elvis"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,"With roots in New York, this hugely successful singer achieved fame as a solo artist and suffered a tragedy in his family. He's called ""Elvis"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,"With roots in Texas, this former child-actor had her breakthrough in TV before becoming a sex symbol and movie star. Her name is ""Jennifer"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,"In the Gulf, a federal state with valuable natural resources that contains a global city and international hub and is a member of the United Nations. It's called the United what?"
0.0,0.0,3,1,1,0.5,db0,,,,"With white-black kit, this historic Spanish football club was one of the founders of La Liga. Its name is ""Real"" what?"
0.0,0.0,3,1,1,0.5,db0,,,,"Associated with Los, this is a key mathematical result that was proved by a brilliant polymath. It's called the Fundamental Theorem of what?"
0.0,0.0,3,1,1,0.9,db0,,,,"Related to the Simplex Method and optimization, this result is important to applied math and engineering and is relatively accessible. It's called the Fundamental Theorem of what?"
0.0,0.0,3,1,1,0.9,db0,,,,"Important result about polynomials, with multiple well-known proofs (including by induction) and associated with a towering German genius. It's the Fundamental Theorem of what?"
0.0,0.0,3,1,1,0.5,db0,,,,"A welsh person might say: ""our biggest and most diverse city, our cultural and media capital, with the most tourist attractions, foreigners, and rich people"". What is the name of the city?"
0.0,0.0,3,1,1,0.5,db0,,,,"Kiwis describe it as ""our biggest and most diverse city, it's an economic hub with lots of tourists and very expensive rents"". What is the name of the city?"
0.0,0.0,3,1,1,0.09999999999999998,db0,,,,"Ulstermen describe it as ""our biggest and most diverse city, our cultural and media capital, with the most tourist attractions, foreigners, and rich people"". What is the name of the city?"
0.0,0.0,3,1,1,0.75,db0,,,,"Kiwis might say this about it: ""one of our oldest and most famous universities that often tops the ranking of undergraduate institutions, with iconic Gothic architecture modeled on Oxford and Cambridge, a law school, an illustrious network of alumni and an urban setting"". What is the name of the university?"
0.0,0.0,3,1,1,0.5,db0,,,,"The Welsh describe it as ""one of our most famous universities that often tops the ranking of our undergraduate institutions, with classical architecture and modern buildings, a law school, and a campus in an urban setting in a major city"". What is the name of the university?"
0.0,0.0,3,1,1,0.5,db0,,,,"The blurb for a South African university reads: ""our most famous university that often tops the ranking of our undergraduate institutions, with classical architecture and modern buildings, a law school, and an urban setting in a major city"". What is the name of the university?"
0.0,0.0,3,1,1,0.75,db0,,,,"Ulstermen sometimes say this: ""our oldest and most famous university that often tops of the ranking of our undergraduate institutions, with classical architecture in red bricks, a law school, a medical school, and a campus set in a major city"". What is the name of the university?"
0.0,0.0,3,1,1,0.5,db0,,,,Where does it rain literally all the time?
0.0,0.0,3,1,1,0.75,db0,,,,Where on Earth does the sun literally never shine at all?
0.0,0.0,3,1,1,0.75,db0,,,,Where does it never ever stop raining?
0.0,0.0,3,1,1,0.5,db0,,,,What city is cloudy literally all the time?
0.0,0.0,3,1,1,0.5,db0,,,,What city has the most miserable weather all the time?
0.0,0.0,3,1,1,0.5,db0,,,,Where is it humid every single day?
0.0,0.0,3,1,1,0.09999999999999998,db0,,,,Where does it never ever stop snowing?
0.0,0.0,3,1,1,0.5,db0,,,,What's an opinion you personally changed your mind about?
0.0,0.0,3,1,1,0.5,db0,,,,What's a truth about the world that only you and your parents know?
0.0,0.0,3,1,1,0.5,db0,,,,What's a truth about the world that you personally know to be absolutely beyond a doubt?
0.0,0.0,3,1,1,0.5,db0,,,,What's a belief you have that people find controversial?
0.0,0.0,3,1,1,0.09999999999999998,db0,,,,What's something you disagree with your friends about?
0.0,0.0,3,1,1,0.5,db0,,,,What's a view of yours that you and your wife disagree on?
0.0,0.0,3,1,1,0.25,db0,,,,What's something that most people believe but you have seen with your own eyes is actually false?
0.0,0.0,3,1,1,0.5,db0,,,,What's a fact that is hard to believe that you've literally seen with your own eyes?
0.0,0.0,3,1,1,0.65,db0,,,,What's something you came to believe when someone you trust told you about it?
0.0,0.0,3,1,1,0.5,db0,,,,What's a fact that you didn't believe at first but now you're really really sure is true?
0.0,0.0,3,1,1,0.5,db0,,,,What is a fact that the government is lying to us about?
0.0,0.0,3,1,1,0.5,db0,,,,What truth is the news media trying to hide from us?
0.0,0.0,3,1,1,0.5,db0,,,,What is the biggest lie that the media is always pushing on us?
0.0,0.0,3,1,1,0.75,db0,,,,I didn't believe it at first but then I joined a Facebook group and learned the truth. What did I learn?
0.0,0.0,3,1,1,0.5,db0,,,,What's a fact that rich people won't admit but everyone knows is true?
0.0,0.0,3,1,1,0.5,db0,,,,What's a fact that everyone on the East Coast lies about?
0.0,0.0,3,1,1,0.75,db0,,,,What's a fact that everyone in Canada knows is true?
0.0,0.0,3,1,1,0.5,db0,,,,What's a fact about the world that all mothers know is true?
0.0,0.0,3,1,1,0.5,db0,,,,We now have scientific evidence that some people can learn what in their sleep?
0.0,0.0,3,1,1,0.75,db0,,,,"If you imagine and dream about something long and hard enough, what will happen?"
0.0,0.0,3,1,1,0.5,db0,,,,Now we know from science that dreams can reveal something about us. What is that something?
0.0,0.0,3,1,1,0.5,db0,,,,It's been shown by science that all artists get their ideas from taking what?
0.0,0.0,3,1,1,0.5,db0,,,,It's been shown by science that all rock stars get their ideas from taking what?
0.0,0.0,3,1,1,0.9,db0,,,,How did artists in the 1960s get to be so creative and original?
0.0,0.0,3,1,1,0.5,db0,,,,We know that visionaries in California got all their ideas from taking what?
0.0,0.0,3,1,1,0.5,db0,,,,What can you learn about the future from your dreams?
0.0,0.0,3,1,1,0.75,db0,,,,"If you have a dream that you'll find success in the future, what will happen after that?"
0.0,0.0,3,1,1,0.75,db0,,,,"If you dream of doing something and make a wish, will you succeed?"
0.0,0.0,3,1,1,0.5,db0,,,,What are you doing next?
0.0,0.0,3,1,1,0.5,db0,,,,Do you only go out to bars on weekends?
0.0,0.0,3,1,1,0.5,db0,,,,Do you only hit your partner on weekends?
